Date,Price,Open,High,Low,Change %
31-Aug-21,"1,813.43","1,810.26","1,819.43","1,801.47",0.19%
30-Aug-21,"1,810.02","1,817.55","1,823.38","1,807.28",-0.37%
27-Aug-21,"1,816.67","1,792.60","1,819.38","1,787.66",1.37%
26-Aug-21,"1,792.18","1,791.09","1,798.61","1,779.48",0.08%
25-Aug-21,"1,790.68","1,802.86","1,803.57","1,782.45",-0.66%
24-Aug-21,"1,802.61","1,805.61","1,810.03","1,799.73",-0.14%
23-Aug-21,"1,805.20","1,780.55","1,806.92","1,776.03",1.37%
20-Aug-21,"1,780.87","1,780.44","1,788.85","1,777.96",0.09%
19-Aug-21,"1,779.25","1,788.05","1,792.56","1,774.20",-0.47%
18-Aug-21,"1,787.59","1,786.21","1,794.31","1,777.31",0.09%
17-Aug-21,"1,785.96","1,787.51","1,795.77","1,780.28",-0.03%
16-Aug-21,"1,786.57","1,778.44","1,789.51","1,770.38",0.42%
13-Aug-21,"1,779.15","1,752.72","1,780.53","1,751.27",1.51%
12-Aug-21,"1,752.75","1,751.66","1,758.62","1,741.29",0.07%
11-Aug-21,"1,751.56","1,729.01","1,754.63","1,723.54",1.32%
10-Aug-21,"1,728.71","1,729.74","1,738.49","1,717.17",-0.04%
9-Aug-21,"1,729.46","1,763.34","1,764.65","1,684.77",-1.89%
6-Aug-21,"1,762.69","1,804.28","1,804.93","1,758.33",-2.29%
5-Aug-21,"1,804.07","1,811.69","1,815.45","1,797.74",-0.40%
4-Aug-21,"1,811.33","1,810.60","1,832.10","1,806.54",0.08%
3-Aug-21,"1,809.94","1,813.64","1,815.18","1,806.73",-0.16%
2-Aug-21,"1,812.84","1,814.34","1,819.94","1,805.12",-0.04%
30-Jul-21,"1,813.58","1,828.21","1,831.63","1,809.48",-0.79%
29-Jul-21,"1,827.95","1,807.15","1,833.05","1,806.29",1.19%
28-Jul-21,"1,806.52","1,799.00","1,809.90","1,792.60",0.43%
27-Jul-21,"1,798.82","1,797.53","1,805.60","1,792.83",0.09%
26-Jul-21,"1,797.27","1,802.65","1,811.97","1,795.68",-0.23%
23-Jul-21,"1,801.34","1,806.95","1,810.56","1,790.45",-0.29%
22-Jul-21,"1,806.56","1,803.58","1,808.34","1,792.11",0.18%
21-Jul-21,"1,803.31","1,810.32","1,814.02","1,794.18",-0.37%
20-Jul-21,"1,810.03","1,812.61","1,825.27","1,805.06",-0.13%
19-Jul-21,"1,812.34","1,811.65","1,817.56","1,794.66",0.08%
16-Jul-21,"1,810.89","1,829.45","1,832.20","1,808.65",-1.00%
15-Jul-21,"1,829.19","1,827.35","1,833.99","1,820.07",0.12%
14-Jul-21,"1,827.06","1,807.72","1,830.32","1,804.21",1.07%
13-Jul-21,"1,807.69","1,806.17","1,817.51","1,798.54",0.09%
12-Jul-21,"1,806.07","1,807.94","1,811.04","1,791.21",-0.11%
9-Jul-21,"1,807.98","1,802.89","1,812.71","1,796.09",0.30%
8-Jul-21,"1,802.56","1,803.67","1,818.70","1,794.28",-0.05%
7-Jul-21,"1,803.41","1,796.96","1,810.13","1,793.64",0.37%
6-Jul-21,"1,796.69","1,791.88","1,815.34","1,789.91",0.28%
5-Jul-21,"1,791.61","1,787.69","1,795.69","1,784.09",0.27%
2-Jul-21,"1,786.79","1,776.83","1,795.40","1,773.73",0.57%
1-Jul-21,"1,776.62","1,770.06","1,783.07","1,765.47",0.38%
30-Jun-21,"1,769.80","1,761.35","1,774.72","1,752.78",0.49%
29-Jun-21,"1,761.09","1,778.44","1,779.24","1,750.11",-0.96%
28-Jun-21,"1,778.18","1,781.24","1,785.90","1,770.69",-0.12%
25-Jun-21,"1,780.34","1,775.46","1,790.60","1,773.27",0.29%
24-Jun-21,"1,775.18","1,779.01","1,788.56","1,772.67",-0.20%
23-Jun-21,"1,778.73","1,778.80","1,795.18","1,773.13",0.01%
22-Jun-21,"1,778.52","1,783.23","1,790.42","1,771.99",-0.25%
21-Jun-21,"1,782.95","1,764.44","1,786.75","1,764.44",1.11%
18-Jun-21,"1,763.34","1,772.73","1,797.24","1,761.04",-0.56%
17-Jun-21,"1,773.31","1,812.18","1,825.58","1,766.88",-2.13%
16-Jun-21,"1,811.95","1,858.96","1,862.43","1,804.19",-2.51%
15-Jun-21,"1,858.69","1,866.26","1,869.67","1,851.28",-0.39%
14-Jun-21,"1,865.99","1,874.59","1,878.21","1,844.57",-0.57%
11-Jun-21,"1,876.64","1,898.42","1,903.30","1,874.07",-1.10%
10-Jun-21,"1,897.51","1,888.57","1,900.09","1,869.84",0.46%
9-Jun-21,"1,888.77","1,893.49","1,899.40","1,886.58",-0.21%
8-Jun-21,"1,892.82","1,898.99","1,903.95","1,883.38",-0.33%
7-Jun-21,"1,899.00","1,888.49","1,900.41","1,880.88",0.48%
4-Jun-21,"1,889.97","1,871.32","1,896.60","1,856.09",1.04%
3-Jun-21,"1,870.57","1,908.09","1,909.89","1,865.11",-1.96%
2-Jun-21,"1,907.94","1,900.05","1,909.34","1,894.05",0.41%
1-Jun-21,"1,900.19","1,907.53","1,916.84","1,892.28",-0.32%
31-May-21,"1,906.36","1,903.69","1,911.13","1,901.56",0.20%
28-May-21,"1,902.64","1,897.05","1,905.90","1,881.84",0.35%
27-May-21,"1,896.08","1,896.49","1,903.87","1,888.22",-0.02%
26-May-21,"1,896.44","1,899.49","1,913.15","1,890.34",-0.15%
25-May-21,"1,899.26","1,880.69","1,900.63","1,872.73",0.97%
24-May-21,"1,881.07","1,882.34","1,887.44","1,875.19",0.04%
21-May-21,"1,880.30","1,876.84","1,889.85","1,870.01",0.19%
20-May-21,"1,876.69","1,869.74","1,884.12","1,863.53",0.38%
19-May-21,"1,869.57","1,869.59","1,890.15","1,851.94",0.07%
18-May-21,"1,868.22","1,866.59","1,875.40","1,862.94",0.11%
17-May-21,"1,866.13","1,843.84","1,868.80","1,841.24",1.30%
14-May-21,"1,842.19","1,826.49","1,845.55","1,819.79",0.86%
13-May-21,"1,826.57","1,815.90","1,828.81","1,808.78",0.61%
12-May-21,"1,815.44","1,837.40","1,843.69","1,813.00",-1.17%
11-May-21,"1,836.94","1,834.58","1,842.32","1,817.68",0.08%
10-May-21,"1,835.44","1,833.24","1,845.53","1,830.09",0.27%
7-May-21,"1,830.48","1,815.48","1,843.45","1,812.90",0.84%
6-May-21,"1,815.18","1,787.09","1,818.21","1,781.67",1.61%
5-May-21,"1,786.44","1,778.91","1,788.35","1,769.95",0.45%
4-May-21,"1,778.48","1,792.29","1,799.38","1,770.84",-0.77%
3-May-21,"1,792.36","1,768.49","1,798.22","1,765.91",1.34%
30-Apr-21,"1,768.59","1,772.90","1,773.98","1,763.73",-0.15%
29-Apr-21,"1,771.24","1,780.90","1,790.43","1,756.19",-0.57%
28-Apr-21,"1,781.32","1,776.80","1,782.85","1,762.56",0.26%
27-Apr-21,"1,776.69","1,780.42","1,785.90","1,773.52",-0.20%
26-Apr-21,"1,780.19","1,776.34","1,783.69","1,768.70",0.17%
23-Apr-21,"1,777.18","1,784.33","1,796.06","1,770.05",-0.38%
22-Apr-21,"1,783.94","1,794.15","1,798.29","1,776.83",-0.53%
21-Apr-21,"1,793.46","1,778.64","1,797.98","1,775.95",0.91%
20-Apr-21,"1,777.25","1,770.30","1,780.77","1,763.18",0.45%
19-Apr-21,"1,769.31","1,779.50","1,790.54","1,765.98",-0.39%
16-Apr-21,"1,776.31","1,763.84","1,784.07","1,759.79",0.74%
15-Apr-21,"1,763.21","1,737.10","1,769.91","1,734.10",1.57%
14-Apr-21,"1,736.00","1,744.30","1,749.58","1,732.13",-0.45%
13-Apr-21,"1,743.83","1,732.59","1,749.23","1,723.27",0.65%
12-Apr-21,"1,732.51","1,743.80","1,745.36","1,727.18",-0.61%
9-Apr-21,"1,743.10","1,756.54","1,757.47","1,731.09",-0.73%
8-Apr-21,"1,755.94","1,737.84","1,759.13","1,732.99",1.07%
7-Apr-21,"1,737.28","1,742.96","1,744.57","1,730.13",-0.36%
6-Apr-21,"1,743.57","1,728.49","1,745.68","1,726.82",0.88%
5-Apr-21,"1,728.44","1,728.74","1,733.75","1,721.22",-0.02%
2-Apr-21,"1,728.84","1,730.47","1,732.55","1,728.67",-0.08%
1-Apr-21,"1,730.18","1,708.09","1,730.80","1,705.42",1.36%
31-Mar-21,"1,707.01","1,685.59","1,715.28","1,677.93",1.32%
30-Mar-21,"1,684.80","1,712.55","1,714.74","1,678.85",-1.59%
29-Mar-21,"1,711.99","1,732.15","1,733.34","1,705.58",-1.15%
26-Mar-21,"1,731.97","1,727.30","1,737.01","1,721.23",0.30%
25-Mar-21,"1,726.82","1,735.65","1,745.95","1,721.84",-0.42%
24-Mar-21,"1,734.19","1,727.80","1,738.56","1,723.85",0.42%
23-Mar-21,"1,726.94","1,739.05","1,742.85","1,724.42",-0.68%
22-Mar-21,"1,738.69","1,745.74","1,747.18","1,727.40",-0.35%
19-Mar-21,"1,744.74","1,735.90","1,746.88","1,728.04",0.48%
18-Mar-21,"1,736.41","1,745.09","1,755.59","1,719.05",-0.46%
17-Mar-21,"1,744.44","1,730.61","1,751.81","1,724.14",0.78%
16-Mar-21,"1,730.94","1,730.57","1,741.40","1,725.80",-0.05%
15-Mar-21,"1,731.84","1,727.74","1,734.99","1,721.31",0.31%
12-Mar-21,"1,726.41","1,721.59","1,728.42","1,698.85",0.29%
11-Mar-21,"1,721.41","1,726.55","1,739.99","1,719.38",-0.27%
10-Mar-21,"1,726.05","1,715.94","1,726.76","1,707.99",0.62%
9-Mar-21,"1,715.36","1,682.55","1,720.83","1,679.80",2.03%
8-Mar-21,"1,681.24","1,702.80","1,714.45","1,676.70",-1.15%
5-Mar-21,"1,700.86","1,698.59","1,707.76","1,687.12",0.22%
4-Mar-21,"1,697.19","1,711.84","1,723.34","1,690.64",-0.80%
3-Mar-21,"1,710.95","1,738.59","1,740.85","1,701.94",-1.56%
2-Mar-21,"1,738.09","1,724.10","1,738.89","1,707.18",0.83%
1-Mar-21,"1,723.84","1,733.40","1,760.02","1,719.52",-0.56%
26-Feb-21,"1,733.49","1,770.49","1,776.10","1,717.26",-2.06%
25-Feb-21,"1,769.88","1,804.80","1,806.06","1,765.44",-1.91%
24-Feb-21,"1,804.36","1,805.34","1,813.99","1,783.30",-0.04%
23-Feb-21,"1,805.06","1,809.09","1,816.27","1,795.78",-0.20%
22-Feb-21,"1,808.66","1,782.24","1,812.76","1,780.46",1.48%
19-Feb-21,"1,782.31","1,776.19","1,791.70","1,760.13",0.38%
18-Feb-21,"1,775.49","1,776.69","1,789.88","1,767.98",-0.04%
17-Feb-21,"1,776.26","1,794.65","1,795.45","1,769.27",-1.01%
16-Feb-21,"1,794.31","1,819.34","1,826.75","1,789.19",-1.33%
15-Feb-21,"1,818.51","1,825.34","1,827.59","1,815.71",-0.27%
12-Feb-21,"1,823.46","1,825.90","1,830.80","1,810.33",-0.10%
11-Feb-21,"1,825.36","1,842.65","1,847.95","1,820.63",-0.91%
10-Feb-21,"1,842.22","1,837.55","1,855.70","1,833.91",0.28%
9-Feb-21,"1,837.06","1,830.59","1,849.15","1,828.63",0.38%
8-Feb-21,"1,830.16","1,815.44","1,839.15","1,807.48",1.02%
5-Feb-21,"1,811.62","1,792.49","1,815.32","1,791.80",1.08%
4-Feb-21,"1,792.26","1,834.34","1,835.13","1,785.15",-2.26%
3-Feb-21,"1,833.76","1,837.49","1,845.29","1,829.49",-0.20%
2-Feb-21,"1,837.35","1,860.84","1,864.26","1,829.46",-1.23%
1-Feb-21,"1,860.16","1,863.05","1,871.84","1,849.04",0.76%
29-Jan-21,"1,846.09","1,840.90","1,876.03","1,839.56",0.31%
28-Jan-21,"1,840.36","1,844.34","1,864.26","1,833.81",-0.20%
27-Jan-21,"1,843.99","1,850.65","1,853.58","1,831.29",-0.34%
26-Jan-21,"1,850.31","1,855.55","1,861.86","1,848.36",-0.25%
25-Jan-21,"1,854.99","1,855.75","1,868.45","1,847.30",0.13%
22-Jan-21,"1,852.55","1,870.09","1,871.17","1,837.09",-0.93%
21-Jan-21,"1,869.91","1,871.07","1,875.45","1,858.16",-0.05%
20-Jan-21,"1,870.91","1,840.05","1,872.03","1,832.46",1.72%
19-Jan-21,"1,839.34","1,838.09","1,845.98","1,833.06",0.13%
18-Jan-21,"1,836.89","1,828.94","1,840.95","1,810.46",0.56%
15-Jan-21,"1,826.59","1,846.80","1,856.85","1,823.21",-1.07%
14-Jan-21,"1,846.37","1,843.94","1,857.59","1,833.21",0.16%
13-Jan-21,"1,843.41","1,856.19","1,863.26","1,843.34",-0.66%
12-Jan-21,"1,855.63","1,845.34","1,864.08","1,837.41",0.59%
11-Jan-21,"1,844.66","1,849.34","1,857.05","1,817.14",-0.19%
8-Jan-21,"1,848.26","1,912.90","1,917.85","1,828.74",-3.36%
7-Jan-21,"1,912.50","1,919.40","1,927.97","1,906.86",-0.33%
6-Jan-21,"1,918.81","1,950.30","1,959.60","1,901.11",-1.57%
5-Jan-21,"1,949.35","1,942.65","1,953.17","1,934.08",0.36%
4-Jan-21,"1,942.28","1,906.05","1,944.65","1,905.36",2.33%
1-Jan-21,"1,898.10","1,897.69","1,899.12","1,897.39",0.09%
31-Dec-20,"1,896.49","1,893.55","1,901.26","1,884.77",0.16%
30-Dec-20,"1,893.37","1,878.34","1,894.06","1,875.66",0.82%
29-Dec-20,"1,877.99","1,872.24","1,886.91","1,870.99",0.36%
28-Dec-20,"1,871.19","1,885.93","1,900.53","1,869.21",-0.25%
25-Dec-20,"1,875.82","1,877.07","1,877.07","1,877.07",-0.04%
24-Dec-20,"1,876.56","1,872.74","1,882.55","1,869.52",0.24%
23-Dec-20,"1,872.08","1,859.99","1,878.59","1,858.59",0.67%
22-Dec-20,"1,859.56","1,876.65","1,884.61","1,858.73",-0.89%
21-Dec-20,"1,876.21","1,883.20","1,906.93","1,856.69",-0.24%
18-Dec-20,"1,880.66","1,885.80","1,889.88","1,876.97",-0.28%
17-Dec-20,"1,885.87","1,864.26","1,896.26","1,861.83",1.17%
16-Dec-20,"1,864.15","1,853.94","1,866.20","1,844.75",0.58%
15-Dec-20,"1,853.46","1,827.80","1,855.76","1,825.29",1.44%
14-Dec-20,"1,827.17","1,839.30","1,839.86","1,819.92",-0.64%
11-Dec-20,"1,839.03","1,835.55","1,847.89","1,824.23",0.20%
10-Dec-20,"1,835.31","1,839.59","1,850.40","1,828.48",-0.21%
9-Dec-20,"1,839.11","1,871.19","1,871.37","1,825.71",-1.72%
8-Dec-20,"1,871.36","1,863.55","1,875.79","1,859.83",0.41%
7-Dec-20,"1,863.69","1,837.99","1,868.76","1,822.99",1.42%
4-Dec-20,"1,837.61","1,841.05","1,848.26","1,829.30",-0.15%
3-Dec-20,"1,840.36","1,831.34","1,844.45","1,823.60",0.51%
2-Dec-20,"1,831.01","1,815.19","1,832.65","1,806.99",0.89%
1-Dec-20,"1,814.87","1,777.40","1,817.55","1,775.52",2.13%
30-Nov-20,"1,777.02","1,789.05","1,789.99","1,764.69",-0.62%
27-Nov-20,"1,788.13","1,811.09","1,813.81","1,773.93",-1.24%
26-Nov-20,"1,810.57","1,805.74","1,818.78","1,805.31",0.29%
25-Nov-20,"1,805.30","1,807.69","1,817.98","1,801.33",-0.12%
24-Nov-20,"1,807.51","1,836.65","1,839.26","1,800.69",-1.54%
23-Nov-20,"1,835.85","1,869.84","1,876.72","1,830.85",-1.85%
20-Nov-20,"1,870.49","1,867.59","1,879.98","1,860.66",0.17%
19-Nov-20,"1,867.37","1,871.44","1,874.34","1,852.48",-0.22%
18-Nov-20,"1,871.41","1,878.60","1,884.92","1,863.94",-0.38%
17-Nov-20,"1,878.60","1,889.15","1,893.90","1,877.69",-0.52%
16-Nov-20,"1,888.52","1,888.74","1,899.35","1,864.74",0.03%
13-Nov-20,"1,888.04","1,876.44","1,897.16","1,873.76",0.65%
12-Nov-20,"1,875.76","1,865.30","1,883.88","1,862.46",0.59%
11-Nov-20,"1,864.71","1,877.34","1,884.93","1,856.05",-0.63%
10-Nov-20,"1,876.50","1,862.15","1,890.60","1,860.30",0.79%
9-Nov-20,"1,861.86","1,954.65","1,965.92","1,850.36",-4.59%
6-Nov-20,"1,951.51","1,949.24","1,960.77","1,935.40",0.15%
5-Nov-20,"1,948.56","1,903.65","1,952.95","1,902.43",2.38%
4-Nov-20,"1,903.21","1,908.59","1,916.68","1,883.15",-0.27%
3-Nov-20,"1,908.36","1,895.80","1,910.71","1,886.81",0.70%
2-Nov-20,"1,895.10","1,878.59","1,896.12","1,873.21",0.91%
30-Oct-20,"1,877.95","1,868.24","1,889.85","1,864.64",0.58%
29-Oct-20,"1,867.13","1,876.94","1,885.42","1,859.67",-0.53%
28-Oct-20,"1,877.06","1,908.05","1,911.03","1,869.59",-1.56%
27-Oct-20,"1,906.83","1,902.19","1,911.34","1,897.47",0.27%
26-Oct-20,"1,901.69","1,902.34","1,908.55","1,890.90",0.05%
23-Oct-20,"1,900.79","1,904.24","1,914.30","1,894.54",-0.17%
22-Oct-20,"1,904.04","1,924.34","1,926.00","1,894.80",-1.06%
21-Oct-20,"1,924.49","1,908.65","1,931.41","1,907.94",0.95%
20-Oct-20,"1,906.39","1,904.24","1,914.20","1,894.74",0.11%
19-Oct-20,"1,904.27","1,899.94","1,918.59","1,897.09",0.28%
16-Oct-20,"1,898.97","1,907.95","1,914.06","1,897.59",-0.46%
15-Oct-20,"1,907.82","1,900.31","1,909.22","1,889.46",0.36%
14-Oct-20,"1,900.89","1,891.90","1,913.03","1,882.44",0.53%
13-Oct-20,"1,890.82","1,922.42","1,925.73","1,886.59",-1.62%
12-Oct-20,"1,921.95","1,930.50","1,933.45","1,918.19",-0.39%
9-Oct-20,"1,929.43","1,894.19","1,930.83","1,893.32",1.92%
8-Oct-20,"1,893.09","1,887.40","1,900.73","1,881.86",0.31%
7-Oct-20,"1,887.22","1,878.84","1,898.31","1,873.05",0.54%
6-Oct-20,"1,877.13","1,913.28","1,921.10","1,874.57",-1.87%
5-Oct-20,"1,912.90","1,902.24","1,918.74","1,886.81",0.75%
2-Oct-20,"1,898.70","1,905.65","1,917.28","1,889.57",-0.33%
1-Oct-20,"1,905.05","1,885.80","1,912.09","1,884.48",1.04%
30-Sep-20,"1,885.44","1,897.81","1,902.39","1,881.31",-0.65%
29-Sep-20,"1,897.69","1,881.40","1,899.24","1,875.56",0.90%
28-Sep-20,"1,880.85","1,859.00","1,883.39","1,849.19",1.12%
25-Sep-20,"1,860.05","1,868.61","1,875.28","1,852.59",-0.43%
24-Sep-20,"1,868.04","1,863.42","1,877.30","1,848.45",0.24%
23-Sep-20,"1,863.55","1,900.20","1,905.56","1,855.77",-1.88%
22-Sep-20,"1,899.28","1,912.80","1,919.99","1,894.93",-0.69%
21-Sep-20,"1,912.57","1,949.55","1,955.75","1,883.21",-1.90%
18-Sep-20,"1,949.69","1,943.87","1,960.20","1,941.79",0.37%
17-Sep-20,"1,942.60","1,959.99","1,963.48","1,932.99",-0.85%
16-Sep-20,"1,959.32","1,956.19","1,973.63","1,949.89",0.19%
15-Sep-20,"1,955.52","1,957.31","1,972.35","1,948.64",-0.04%
14-Sep-20,"1,956.37","1,941.05","1,962.52","1,937.46",0.77%
11-Sep-20,"1,941.50","1,955.20","1,957.95","1,937.42",-0.64%
10-Sep-20,"1,954.07","1,946.06","1,966.50","1,941.42",0.38%
9-Sep-20,"1,946.66","1,932.26","1,950.95","1,920.20",0.81%
8-Sep-20,"1,930.93","1,930.05","1,940.84","1,906.67",0.11%
7-Sep-20,"1,928.82","1,931.24","1,941.44","1,924.57",-0.19%
4-Sep-20,"1,932.45","1,931.51","1,942.25","1,916.67",0.10%
3-Sep-20,"1,930.52","1,943.06","1,951.19","1,921.99",-0.62%
2-Sep-20,"1,942.62","1,969.75","1,974.45","1,932.76",-1.40%
1-Sep-20,"1,970.14","1,967.63","1,992.38","1,963.20",0.02%
31-Aug-20,"1,969.75","1,965.40","1,976.47","1,954.58",0.27%
28-Aug-20,"1,964.49","1,930.04","1,973.91","1,923.70",1.84%
27-Aug-20,"1,928.91","1,953.31","1,976.60","1,910.22",-1.26%
26-Aug-20,"1,953.45","1,929.07","1,954.98","1,902.77",1.32%
25-Aug-20,"1,927.94","1,933.06","1,937.69","1,914.42",-0.23%
24-Aug-20,"1,932.45","1,939.24","1,961.89","1,924.01",-0.36%
21-Aug-20,"1,939.40","1,947.44","1,956.08","1,911.65",-0.16%
20-Aug-20,"1,942.60","1,929.53","1,955.44","1,925.12",0.68%
19-Aug-20,"1,929.54","2,001.19","2,006.68","1,924.82",-3.57%
18-Aug-20,"2,000.95","1,985.89","2,015.45","1,977.84",0.78%
17-Aug-20,"1,985.53","1,947.04","1,990.65","1,929.74",2.15%
14-Aug-20,"1,943.76","1,953.70","1,962.84","1,932.65",-0.48%
13-Aug-20,"1,953.03","1,920.90","1,966.43","1,912.93",1.84%
12-Aug-20,"1,917.82","1,912.00","1,949.45","1,864.30",0.34%
11-Aug-20,"1,911.25","2,027.34","2,032.19","1,901.69",-5.72%
10-Aug-20,"2,027.26","2,034.19","2,050.01","2,019.41",-0.36%
7-Aug-20,"2,034.62","2,065.11","2,073.41","2,015.55",-1.38%
6-Aug-20,"2,063.19","2,040.40","2,069.77","2,034.71",1.17%
5-Aug-20,"2,039.40","2,018.98","2,055.68","2,009.77",1.06%
4-Aug-20,"2,018.07","1,976.99","2,019.88","1,968.50",2.09%
3-Aug-20,"1,976.70","1,980.98","1,985.28","1,960.40",0.10%
31-Jul-20,"1,974.69","1,960.51","1,980.45","1,955.40",0.78%
30-Jul-20,"1,959.50","1,970.90","1,971.87","1,939.67",-0.55%
29-Jul-20,"1,970.37","1,959.60","1,980.80","1,944.97",0.58%
28-Jul-20,"1,958.93","1,942.64","1,981.22","1,907.70",0.88%
27-Jul-20,"1,941.88","1,899.99","1,945.71","1,899.73",2.15%
24-Jul-20,"1,900.97","1,887.34","1,906.54","1,881.56",0.75%
23-Jul-20,"1,886.86","1,872.39","1,898.40","1,862.80",0.81%
22-Jul-20,"1,871.75","1,842.20","1,872.64","1,840.75",1.64%
21-Jul-20,"1,841.58","1,815.89","1,843.89","1,815.57",1.44%
20-Jul-20,"1,815.40","1,809.58","1,820.73","1,805.60",0.36%
17-Jul-20,"1,808.90","1,797.30","1,812.03","1,795.11",0.68%
16-Jul-20,"1,796.63","1,811.90","1,813.74","1,795.02",-0.81%
15-Jul-20,"1,811.31","1,807.80","1,814.79","1,802.72",0.21%
14-Jul-20,"1,807.53","1,803.19","1,811.03","1,791.46",0.27%
13-Jul-20,"1,802.71","1,799.01","1,813.45","1,798.01",0.24%
10-Jul-20,"1,798.31","1,802.13","1,810.76","1,794.28",-0.25%
9-Jul-20,"1,802.82","1,811.30","1,816.26","1,795.82",-0.40%
8-Jul-20,"1,810.12","1,795.27","1,818.13","1,791.62",0.88%
7-Jul-20,"1,794.26","1,783.91","1,797.59","1,773.79",0.60%
6-Jul-20,"1,783.56","1,776.31","1,787.09","1,770.13",0.49%
3-Jul-20,"1,774.79","1,774.77","1,777.43","1,772.48",-0.02%
2-Jul-20,"1,775.14","1,769.60","1,779.83","1,757.68",0.29%
1-Jul-20,"1,770.01","1,781.60","1,789.48","1,759.27",-0.60%
30-Jun-20,"1,780.67","1,771.90","1,786.02","1,765.35",0.52%
29-Jun-20,"1,771.49","1,773.74","1,775.72","1,765.78",0.05%
26-Jun-20,"1,770.62","1,761.82","1,772.12","1,747.67",0.52%
25-Jun-20,"1,761.49","1,760.32","1,769.04","1,755.49",0.00%
24-Jun-20,"1,761.43","1,768.99","1,779.61","1,760.80",-0.29%
23-Jun-20,"1,766.51","1,755.26","1,771.25","1,747.43",0.69%
22-Jun-20,"1,754.46","1,748.78","1,763.42","1,743.27",0.67%
19-Jun-20,"1,742.84","1,723.69","1,745.36","1,721.18",1.17%
18-Jun-20,"1,722.62","1,726.30","1,737.17","1,717.57",-0.21%
17-Jun-20,"1,726.29","1,727.71","1,730.41","1,713.22",-0.04%
16-Jun-20,"1,726.96","1,725.55","1,733.12","1,716.43",0.14%
15-Jun-20,"1,724.61","1,732.32","1,734.53","1,704.31",-0.30%
12-Jun-20,"1,729.77","1,728.34","1,743.16","1,722.57",0.15%
11-Jun-20,"1,727.15","1,737.01","1,744.92","1,721.58",-0.52%
10-Jun-20,"1,736.24","1,714.80","1,740.06","1,708.47",1.28%
9-Jun-20,"1,714.32","1,700.49","1,721.04","1,692.20",1.16%
8-Jun-20,"1,694.60","1,684.65","1,700.90","1,677.52",0.56%
5-Jun-20,"1,685.23","1,711.81","1,717.25","1,670.74",-1.48%
4-Jun-20,"1,710.62","1,699.89","1,721.62","1,696.90",0.77%
3-Jun-20,"1,697.51","1,728.10","1,733.80","1,689.54",-1.71%
2-Jun-20,"1,727.05","1,740.34","1,745.26","1,721.40",-0.74%
1-Jun-20,"1,740.00","1,738.05","1,744.84","1,727.26",0.79%
29-May-20,"1,726.30","1,721.70","1,737.71","1,712.53",0.45%
28-May-20,"1,718.50","1,709.04","1,727.52","1,707.11",0.56%
27-May-20,"1,708.87","1,712.47","1,716.37","1,693.82",-0.14%
26-May-20,"1,711.25","1,728.82","1,736.07","1,708.30",-1.04%
25-May-20,"1,729.19","1,734.61","1,736.01","1,721.45",-0.28%
22-May-20,"1,734.07","1,725.26","1,740.07","1,723.62",0.51%
21-May-20,"1,725.21","1,749.52","1,751.01","1,717.10",-1.36%
20-May-20,"1,748.98","1,745.92","1,754.77","1,741.89",0.30%
19-May-20,"1,743.81","1,732.31","1,748.76","1,725.66",0.68%
18-May-20,"1,732.07","1,743.01","1,765.94","1,727.20",-0.51%
15-May-20,"1,741.00","1,730.52","1,752.13","1,727.93",0.68%
14-May-20,"1,729.27","1,715.63","1,737.41","1,710.51",0.82%
13-May-20,"1,715.29","1,702.50","1,719.02","1,698.81",0.77%
12-May-20,"1,702.14","1,697.04","1,711.79","1,693.17",0.36%
11-May-20,"1,695.98","1,702.65","1,712.64","1,691.59",-0.27%
8-May-20,"1,700.65","1,717.46","1,723.91","1,701.06",-0.99%
7-May-20,"1,717.69","1,686.08","1,723.06","1,683.50",1.90%
6-May-20,"1,685.63","1,707.51","1,709.34","1,682.28",-1.19%
5-May-20,"1,705.96","1,700.82","1,712.90","1,691.45",0.27%
4-May-20,"1,701.44","1,699.00","1,712.57","1,691.84",0.14%
1-May-20,"1,699.12","1,685.95","1,706.53","1,670.06",1.13%
30-Apr-20,"1,680.09","1,712.27","1,723.17","1,680.64",-1.82%
29-Apr-20,"1,711.25","1,708.30","1,717.76","1,697.55",0.22%
28-Apr-20,"1,707.51","1,715.31","1,716.04","1,691.63",-0.39%
27-Apr-20,"1,714.20","1,726.15","1,727.93","1,705.68",-0.77%
24-Apr-20,"1,727.43","1,731.57","1,737.44","1,710.21",-0.23%
23-Apr-20,"1,731.33","1,713.56","1,739.74","1,706.26",1.04%
22-Apr-20,"1,713.45","1,687.10","1,719.65","1,680.09",1.64%
21-Apr-20,"1,685.72","1,694.11","1,698.60","1,661.39",-0.43%
20-Apr-20,"1,692.92","1,692.25","1,703.46","1,671.49",0.52%
17-Apr-20,"1,684.19","1,715.99","1,719.12","1,679.37",-1.95%
16-Apr-20,"1,717.68","1,716.46","1,739.17","1,707.88",0.11%
15-Apr-20,"1,715.71","1,728.80","1,732.27","1,707.71",-0.69%
14-Apr-20,"1,727.70","1,712.34","1,747.85","1,708.55",0.80%
13-Apr-20,"1,714.07","1,685.69","1,723.88","1,674.87",1.49%
10-Apr-20,"1,688.90","1,676.00","1,697.50","1,676.00",0.30%
9-Apr-20,"1,683.82","1,646.08","1,691.17","1,643.10",2.31%
8-Apr-20,"1,645.77","1,647.59","1,657.69","1,641.94",-0.16%
